"filename", "language", "Properties", "Batch", "Python", "PowerShell", "Markdown", "PostCSS", "JavaScript", "XML", "C", "Shell Script", "Django HTML", "reStructuredText", "comment", "blank", "total"
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\formatters\latex.py", "Python", 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 263, 51, 522
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\formatters\other.py", "Python", 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 13, 162
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\formatters\pangomarkup.py", "Python", 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 84
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\formatters\rtf.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 8, 147
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\formatters\svg.py", "Python", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 16, 189
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\formatters\terminal.py", "Python", 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 15, 128
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\formatters\terminal256.py", "Python", 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 47, 339
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\lexer.py", "Python", 0, 0, 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 313, 109, 944
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\lexers\__init__.py", "Python", 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 47, 363
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py", "Python", 0, 0, 556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 560
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\lexers\python.py", "Python", 0, 0, 986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 58, 1199
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\modeline.py", "Python", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 44
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\plugin.py", "Python", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 12, 89
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\regexopt.py", "Python", 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 9, 92
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\scanner.py", "Python", 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 12, 105
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\sphinxext.py", "Python", 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 41, 218
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\style.py", "Python", 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 198
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\styles\__init__.py", "Python", 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 104
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\token.py", "Python", 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 32, 214
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\unistring.py", "Python", 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 51, 154
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pygments\util.py", "Python", 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 29, 331
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyparsing\__init__.py", "Python", 0, 0, 283, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 15, 323
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyparsing\actions.py", "Python", 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 32, 218
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyparsing\common.py", "Python", 0, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 36, 433
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyparsing\core.py", "Python", 0, 0, 1552, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4128, 436, 6116
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyparsing\diagram\__init__.py", "Python", 0, 0, 424, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 81, 657
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyparsing\exceptions.py", "Python", 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 44, 300
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyparsing\helpers.py", "Python", 0, 0, 519, 0, 0, 0, 0, 0, 0, 0, 0, 0, 477, 105, 1101
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyparsing\results.py", "Python", 0, 0, 346, 0, 0, 0, 0, 0, 0, 0, 0, 0, 380, 71, 797
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyparsing\testing.py", "Python", 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 35, 332
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyparsing\unicode.py", "Python", 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 46, 362
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyparsing\util.py", "Python", 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 57, 285
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyproject_hooks\__init__.py", "Python", 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 24
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyproject_hooks\_compat.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyproject_hooks\_impl.py", "Python", 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 43, 331
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\__init__.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 19
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\pyproject_hooks\_in_process\_in_process.py", "Python", 0, 0, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 63, 354
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\__init__.py", "Python", 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 28, 183
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\__version__.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 15
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\_internal_utils.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 51
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\adapters.py", "Python", 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 167, 72, 539
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\api.py", "Python", 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 13, 158
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\auth.py", "Python", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 64, 316
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\certs.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 25
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\compat.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 11, 68
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\cookies.py", "Python", 0, 0, 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 82, 562
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\exceptions.py", "Python", 0, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 56, 142
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\help.py", "Python", 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 132
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\hooks.py", "Python", 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 7, 34
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\models.py", "Python", 0, 0, 591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 290, 154, 1035
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\packages.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 17
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\sessions.py", "Python", 0, 0, 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 369, 99, 834
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\status_codes.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 3, 129
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\structures.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 22, 100
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\requests\utils.py", "Python", 0, 0, 503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 445, 147, 1095
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\resolvelib\__init__.py", "Python", 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\resolvelib\compat\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\resolvelib\compat\collections_abc.py", "Python", 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\resolvelib\providers.py", "Python", 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 11, 134
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\resolvelib\reporters.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 9, 44
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\resolvelib\resolvers.py", "Python", 0, 0, 335, 0, 0, 0, 0, 0, 0, 0, 0, 0, 132, 81, 548
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\resolvelib\structs.py", "Python", 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 41, 171
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\__init__.py", "Python", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 20, 178
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\__main__.py", "Python", 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 35, 275
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_cell_widths.py", "Python", 0, 0, 449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 452
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_emoji_codes.py", "Python", 0, 0, 3610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3611
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_emoji_replace.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 33
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_export_format.py", "Python", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 77
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_extension.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_fileno.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 4, 25
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_inspect.py", "Python", 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 36, 271
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_log_render.py", "Python", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 95
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_loop.py", "Python", 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 44
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_null_file.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 70
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_palettes.py", "Python", 0, 0, 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 310
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_pick.py", "Python", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 18
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_ratio.py", "Python", 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 20, 161
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_spinners.py", "Python", 0, 0, 461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 2, 483
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_stack.py", "Python", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 17
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_timer.py", "Python", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 20
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_win32_console.py", "Python", 0, 0, 391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 99, 663
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_windows.py", "Python", 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 73
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_windows_renderer.py", "Python", 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 57
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\_wrap.py", "Python", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 57
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\abc.py", "Python", 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 34
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\align.py", "Python", 0, 0, 248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 34, 312
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\ansi.py", "Python", 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 8, 241
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\bar.py", "Python", 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 18, 95
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\box.py", "Python", 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 253, 54, 518
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\cells.py", "Python", 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 25, 155
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\color.py", "Python", 0, 0, 538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 28, 623
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\color_triplet.py", "Python", 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 39
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\columns.py", "Python", 0, 0, 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 188
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\console.py", "Python", 0, 0, 1616, 0, 0, 0, 0, 0, 0, 0, 0, 0, 761, 257, 2634
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\constrain.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 38
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\containers.py", "Python", 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 168
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\control.py", "Python", 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 32, 226
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\default_styles.py", "Python", 0, 0, 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 191
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\diagnose.py", "Python", 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 38
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\emoji.py", "Python", 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 97
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\errors.py", "Python", 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 35
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\file_proxy.py", "Python", 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 58
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\filesize.py", "Python", 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 10, 90
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\highlighter.py", "Python", 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 36, 233
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\json.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 141
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\jupyter.py", "Python", 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 102
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\layout.py", "Python", 0, 0, 291, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 73, 444
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\live.py", "Python", 0, 0, 287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 45, 376
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\live_render.py", "Python", 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 15, 114
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\logging.py", "Python", 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 63, 25, 290
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\markup.py", "Python", 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 40, 247
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\measure.py", "Python", 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 14, 152
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\padding.py", "Python", 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 17, 142
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\pager.py", "Python", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 35
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\palette.py", "Python", 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 101
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\panel.py", "Python", 0, 0, 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 28, 309
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\pretty.py", "Python", 0, 0, 745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 101, 995
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\progress.py", "Python", 0, 0, 1126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 211, 1703
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\progress_bar.py", "Python", 0, 0, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 25, 225
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\prompt.py", "Python", 0, 0, 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 55, 377
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\protocol.py", "Python", 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 43
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\region.py", "Python", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\repr.py", "Python", 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34, 150
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\rule.py", "Python", 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21, 131
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\scope.py", "Python", 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 87
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\screen.py", "Python", 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 55
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\segment.py", "Python", 0, 0, 466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 74, 740
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\spinner.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 18, 138
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\status.py", "Python", 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 133
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\style.py", "Python", 0, 0, 573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 155, 69, 797
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\styled.py", "Python", 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 43
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\syntax.py", "Python", 0, 0, 710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 89, 949
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\table.py", "Python", 0, 0, 740, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 112, 1003
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\terminal_theme.py", "Python", 0, 0, 135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 10, 154
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\text.py", "Python", 0, 0, 859, 0, 0, 0, 0, 0, 0, 0, 0, 0, 319, 130, 1308
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\theme.py", "Python", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 18, 116
"c:\مشروع صيانة البرمجيات\myproject_env\Lib\site-packages\pip\_vendor\rich\themes.py", "Python", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
